,fighter_id,name,natinality_name,wins,losses,total_matches,win_pct,avg_gained_point,avg_skipped_point,takedown_score,takedown_success_count,total_takedown_count,takedown_success_rate,takedown_per_fight_total,average_takedown_points_per_fight,single_leg_takedown_count,single_leg_takedown_success_rate,double_leg_takedown_success_rate,double_leg_takedown_count,defense_score,action_skipped_points_per_fight,total_successful_defenses_per_fight,action_escape_rate,takedown_parter_escape_rate,pin_to_parter_escape_rate,roll_escape_rate,protection_zone_escape_rate,parterre_escape_rate,total_action_counts_per_fight,offense_score,protection_zone_counts_per_fight,action_points_per_fight,action_counts_per_fight,action_success_rate,protection_zone_success_rate,protection_zone_points_per_fight,roll_success_rate,roll_count_per_fight,roll_points_per_fight,parterre_success_rate,parterre_points_per_fight,successful_parterre_attempts_per_match,total_parterre_per_match,durability_score,defense_score_durability,offense_score_durability,takedown_score_durability,passivity_per_fight,overall_score,Completed
1229,21798,Reinier JIMENEZ TERRY,gua,7,4,11,0.64,5.0,2.727272727272728,,,1.0,0.0,1.0,0.0,,,,,,,,0.17,0.25,,,,,,0.11,0.0,1.0,1.0,0.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36,0.43,,,,,0
1230,23242,Gevorg TADEVOSYAN,arm,11,8,19,0.58,4.631578947368421,3.315789473684211,,1.0,9.0,0.11,1.5,1.0,1.0,0.14,,,,,,0.42,0.67,,,0.0,0.5,,0.11,0.5,2.0,1.5,0.25,0.5,0.5,,0.0,0.0,,0.0,0.0,0.0,0.18,0.0,,,,,0
1231,21616,Maksim MANUKYAN,arm,15,7,22,0.68,5.181818181818182,2.363636363636364,,,2.0,0.0,1.0,0.0,,,,,,,,0.17,,,,0.0,,,0.11,1.0,1.0,1.0,0.33,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.25,0.0,,,,,0
1232,22048,Lazizkhon UZBEKOV,uzb,7,1,8,0.88,7.0,3.125,,,2.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,,,,,,0.11,0.0,1.0,1.0,0.33,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.08,,,,,,0
1233,23345,Shermukhammad SHARIBJANOV,uzb,11,7,18,0.61,5.444444444444445,4.722222222222222,,,1.0,0.0,1.0,0.0,,,,,,,,0.5,,0.0,,,0.67,,0.11,0.0,1.0,1.0,0.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.63,0.5,,0.0,,,0
1234,28916,Dzimchyk RYNCHYNAU,blr,2,5,7,0.29,4.571428571428571,7.857142857142858,,,2.0,0.0,1.0,0.0,,,,,,,,0.5,1.0,,,,,,0.11,0.0,1.0,1.0,0.33,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.59,0.43,,0.0,,,0
1235,26998,Yakup GOR,tur,14,6,20,0.7,5.8,3.25,,2.0,13.0,0.15,2.0,4.0,1.0,0.09,,,,,,0.67,0.8,,,0.0,1.0,,0.11,0.0,4.0,2.0,0.15,,0.0,,0.0,0.0,1.0,2.0,1.0,1.0,0.65,0.75,,0.0,,,0
1236,21483,Levan METREVELI VARTANOV,esp,2,11,13,0.15,2.230769230769231,6.538461538461538,,5.0,50.0,0.1,1.33,0.83,1.0,0.04,0.4,2.0,,,,0.48,0.67,0.0,,0.0,0.36,,0.11,0.08,2.33,1.33,0.25,1.0,0.08,0.6,0.25,0.5,0.6,0.5,0.25,0.42,0.56,0.55,,0.0,,,0
1237,28444,Jacob Edward LOGAARD,swe,5,6,11,0.45,3.363636363636364,4.181818181818182,,,2.0,0.0,1.0,0.0,,,,,,,,0.25,,,,0.33,,,0.11,0.0,1.0,1.0,0.33,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.08,,,,,,0
1238,30679,Idar KHATANOV,rus,2,2,4,0.5,7.0,3.5,,,2.0,0.0,1.0,0.0,,,,,,,,0.75,1.0,,,,,,0.11,0.0,1.0,1.0,0.33,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.08,,,,,,0
1239,27147,Shayan Hossein AFIFI,iri,2,2,4,0.5,3.75,3.25,,,1.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,,0.11,0.0,1.0,1.0,0.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,,,,,,0
1240,28234,Andrei DUKOV,rou,4,8,12,0.33,3.083333333333333,6.416666666666666,,1.0,10.0,0.1,1.0,0.5,1.0,0.11,,,,,,0.32,0.44,0.0,,0.0,0.0,,0.11,0.25,1.5,1.0,0.31,1.0,0.25,1.0,0.25,0.5,1.0,0.5,0.25,0.25,0.51,0.17,,0.0,,,0
1241,23564,Oleksandr YEVDOKIMOV,ukr,6,8,14,0.43,3.285714285714286,4.785714285714286,0.0,,2.0,0.0,1.0,0.0,,,,,0.0,,0.84,0.0,,,0.0,,0.0,0.81,0.11,0.0,1.0,1.0,0.33,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.5,0.1875,0
1242,27971,Dimitar Atanasov ANGELOV,bul,4,7,11,0.36,4.363636363636364,8.090909090909092,,,1.0,0.0,1.0,0.0,,,,,,,,0.29,0.5,,,0.0,0.0,,0.11,1.0,1.0,1.0,0.33,1.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.51,0.0,,0.0,,,0
1243,27143,Alijon KHUSEYNOV,uzb,5,7,12,0.42,3.833333333333333,5.333333333333333,,,1.0,0.0,1.0,0.0,,,,,,,,0.14,0.33,,,0.0,,,0.11,0.0,1.0,1.0,0.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.62,0.0,,0.0,,,0
1244,25543,Akhmed AIBUEV,fra,14,16,30,0.47,4.866666666666666,5.466666666666667,,1.0,8.0,0.13,1.0,0.67,,,,,,,,0.45,0.83,0.0,,,0.0,,0.09,0.0,1.67,1.0,0.3,,0.0,,0.0,0.0,1.0,0.67,0.33,0.33,0.5,0.0,,0.21,,,0
1245,28370,Domonick Petro DEMAS,usa,2,2,4,0.5,4.25,4.5,,,9.0,0.0,2.0,0.0,,,,,,,,0.7,0.78,,,,,,0.09,0.0,3.0,2.0,0.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,,,,,,0
1246,25626,Nicolai GRAHMEZ,mda,29,13,42,0.69,7.476190476190477,4.428571428571429,,,10.0,0.0,1.33,0.0,,,,,,,,0.5,0.57,,,0.2,0.0,,0.09,0.0,1.67,1.33,0.27,,0.0,0.5,0.33,0.67,1.0,0.67,0.33,0.33,0.58,0.68,,0.0,,,0
